text,label
노랑약국 주차 가능한지 알려주세요,시설정보
노랑약국 영업시간 알려주세요,시설정보
강아지랑 갈만한 잠실 카페 알려주세요,장소추천
성북 강아지랑 갈 곳 알려주세요,장소추천
강남 강아지랑 갈 곳 알려주세요,장소추천
종로 강아지 산책 코스 알려주세요,장소추천
강아지랑 갈만한 이태원 카페 알려주세요,장소추천
한강 강아지 동반 호텔 알려주세요,장소추천
압구정 강아지 동반 호텔 알려주세요,장소추천
건대 강아지랑 갈 곳 알려주세요,장소추천
강아지랑 갈만한 곳 알려주세요,장소추천
주차 가능한 강아지 카페 알려주세요,장소추천
한강 강아지랑 갈 곳 알려주세요,장소추천
야외 테라스 있는 강아지 카페 알려주세요,장소추천
강아지 데려갈 카페 추천 알려주세요,장소추천
강아지랑 갈만한 홍대 카페 알려주세요,장소추천
압구정 펜션 알려주세요,장소추천
강아지랑 갈만한 용산 카페 알려주세요,장소추천
한강 강아지 동반 펜션 알려주세요,장소추천
이태원 반려견 놀이터 알려주세요,장소추천
홍대 반려견 놀이터 알려주세요,장소추천
조용한 반려견 카페 알려주세요,장소추천
건대 반려견 동반 식당 알려주세요,장소추천
넓은 공원 알려주세요,장소추천
성수 강아지 산책 코스 알려주세요,장소추천
종로 반려견 동반 식당 알려주세요,장소추천
오늘 강아지랑 산책한 일기 써주는 방법 알려주세요,다이어리 작성
그림일기 쓰는 방법 알려주세요,다이어리 작성
강아지 일기 어떻게 쓰는지 알려주세요,다이어리 작성
다이어리 작성하는 법 알려주세요,다이어리 작성
그림일기 사용법 알려주세요,다이어리 작성
오늘 우리 강아지 산책한 거 일기로 써주세요. 방법 알려주세요,다이어리 작성
강아지 일기 쓰는 가이드 알려주세요,다이어리 작성
그림일기 만드는 방법 알려주세요,다이어리 작성
오늘의 다이어리 작성 방법 알려주세요,다이어리 작성
강아지 일상 일기 쓰는 법 알려주세요,다이어리 작성
추억 일기 작성하는 법 알려주세요,다이어리 작성
다이어리 페이지 만드는 법 알려주세요,다이어리 작성
그림일기 시작하는 방법 알려주세요,다이어리 작성
강아지 사진 일기 작성법 알려주세요,다이어리 작성
오늘 일기 쓰는 가이드 알려주세요,다이어리 작성
강아지 다이어리 쓰는 절차 알려주세요,다이어리 작성
AI 그림일기 사용법 알려주세요,다이어리 작성
다이어리 기능 사용법 알려주세요,다이어리 작성
오늘 강아지랑 한 일 일기로 정리하는 법 알려주세요,다이어리 작성
강아지 추억 일기 만드는 법 알려주세요,다이어리 작성
이 앱 회원가입 방법 알려주세요,기타
구독 결제 취소하는 방법 알려주세요,기타
비밀번호 변경하는 방법 알려주세요,기타
앱 알림 설정 방법 알려주세요,기타
탈퇴하는 방법 알려주세요,기타
